TourAttraction,Big_col,Samll_col,Address,Local,Alien,Foreign,Total,Latitude,Longitude,category
소백산 가리점마을(마조리마을),체험관광지,농.산.어촌 체험,충청북도 > 단양군,"1,225","1,918",68,"1,986",36.9517199,128.446123,인문
고로쇠마을,체험관광지,농.산.어촌 체험,강원도 > 인제군,882,"1,957",11,"1,967",37.7621552,127.2805177,인문
잼버리 공원,휴양관광지,공원,전라북도 > 부안군,"2,093","1,967",0,"1,967",35.6996673,126.5763631,인문
진천공예마을,체험관광지,전통체험,충청북도 > 진천군,648,"1,953",9,"1,962",36.789499,127.4555006,인문
쌍계사(홍천),역사관광지,사찰,강원도 > 홍천군,"1,236","1,957",0,"1,957",37.8309842,128.1322755,인문
백운동계곡(진안),자연관광지,계곡,전라북도 > 진안군,900,"1,953",0,"1,953",35.6811043,127.4365046,자연
도산온천,휴양관광지,온천/욕장/스파,경상북도 > 안동시,"3,430","1,950",3,"1,953",36.7505846,128.8200931,인문
서진주 스파랜드,휴양관광지,온천/욕장/스파,경상남도 > 진주시,"2,177","1,950",1,"1,951",35.2608587,127.9952684,인문
어답산관광지,휴양관광지,관광단지,강원도 > 횡성군,"1,302","1,939",0,"1,939",37.5841082,128.0685852,인문
송죽농촌체험마을,체험관광지,농.산.어촌 체험,충청남도 > 부여군,"6,017","1,894",41,"1,934",0,0,인문
등림사,역사관광지,사찰,광주광역시 > 광산구,"3,343","1,925",8,"1,933",35.1947803,126.770705,인문
수동마을,체험관광지,농.산.어촌 체험,강원도 > 평창군,"2,086","1,929",3,"1,932",37.4534072,128.3455067,인문
경흥사(경산),역사관광지,사찰,경상북도 > 경산시,"3,759","1,929",3,"1,931",35.7722452,128.7056501,인문
故박정렬여사 추모공원,휴양관광지,테마공원,강원도 > 홍천군,910,"1,915",10,"1,924",0,0,인문
양구 오미마을,체험관광지,농.산.어촌 체험,강원도 > 양구군,"2,877","1,922",0,"1,922",38.1885871,127.9235533,인문
삼척초당굴,자연관광지,동굴,강원도 > 삼척시,"3,126","1,918",0,"1,918",37.4498683,129.1652059,자연
하도해변,자연관광지,해수욕장,제주특별자치도 > 제주시,"2,268","1,890",27,"1,917",33.518573,126.9013025,자연
홍천 동창보수로 및 암각명,역사관광지,유적지/사적지,강원도 > 홍천군,"1,215","1,908",1,"1,909",37.7788927,128.2081491,인문
괴산 이창훈 고가,역사관광지,고택,충청북도 > 괴산군,"2,545","1,908",0,"1,908",36.815669,127.7865791,인문
수덕정,역사관광지,유적지/사적지,전라북도 > 익산시,"2,594","1,876",30,"1,906",36.0704128,127.0993598,인문
안동 가송마을,체험관광지,농.산.어촌 체험,경상북도 > 안동시,"1,176","1,887",17,"1,904",36.772361,128.8868361,인문
홀로세 생태학교,자연관광지,자연생태관광지,강원도 > 횡성군,"1,138","1,901",0,"1,901",37.5256724,128.1501068,자연
유왕산,자연관광지,산,충청남도 > 부여군,"2,954","1,887",14,"1,900",0,0,자연
화천조경철천문대,역사관광지,안보관광,강원도 > 화천군,"1,043","1,897",0,"1,897",38.1170353,127.4335887,인문
영월음향역사박물관,문화시설,박물관,강원도 > 영월군,431,"1,883",5,"1,888",37.069911,128.755215,인문
마의태자권역,역사관광지,유적지/사적지,강원도 > 인제군,966,"1,887",0,"1,887",0,0,인문
김천 이화만리 마을,체험관광지,농.산.어촌 체험,경상북도 > 김천시,"5,068","1,887",0,"1,887",36.071509,128.1773789,인문
몰운대(정선),자연관광지,산,강원도 > 정선군,"1,691","1,873",10,"1,883",37.316988,128.810438,자연
면앙정,역사관광지,유적지/사적지,전라남도 > 담양군,"4,039","1,880",0,"1,880",35.2843657,126.9630319,인문
감빛고을,체험관광지,농.산.어촌 체험,경상북도 > 청도군,448,"1,873",4,"1,876",35.7232774,128.9008287,인문
용오름맥주마을 (관광두레 주민사업체),체험관광지,이색체험,강원도 > 홍천군,683,"1,873",2,"1,875",0,0,인문
용흥사(담양),역사관광지,사찰,전라남도 > 담양군,424,"1,862",5,"1,867",35.3408022,126.889232,인문
장춘사(함안),역사관광지,사찰,경상남도 > 함안군,"1,295","1,862",0,"1,862",35.3274564,128.5586176,인문
동곡서원,역사관광지,유적지/사적지,충청남도 > 부여군,"1,981","1,859",0,"1,859",36.1787857,126.9280678,인문
금곡사(강진),역사관광지,사찰,전라남도 > 강진군,"1,201","1,848",2,"1,850",34.6665643,126.7774831,인문
문경 오미자체험마을,체험관광지,농.산.어촌 체험,경상북도 > 문경시,"2,314","1,838",12,"1,850",36.7854795,128.2754503,인문
오천향교,역사관광지,유적지/사적지,충청남도 > 보령시,"2,779","1,845",1,"1,846",36.4183613,126.5452372,인문
운교산,자연관광지,산,강원도 > 영월군,"1,390","1,841",3,"1,844",37.1375,128.6533333,자연
아미산(부여),자연관광지,산,충청남도 > 부여군,"2,181","1,841",0,"1,841",36.2794444,126.6911111,자연
국립 두타산자연휴양림,자연관광지,자연휴양림,강원도 > 평창군,"1,376","1,827",12,"1,839",37.5598984,128.5761261,자연
제주힐링명상센터 (무병장수테마파크),체험관광지,이색체험,제주특별자치도 > 제주시,"1,050","1,831",8,"1,839",33.3954954,126.3611333,인문
가리산(홍천),자연관광지,산,강원도 > 홍천군,504,"1,827",11,"1,838",37.8734042,127.9609203,자연
느지리오름(망오름),자연관광지,산,제주특별자치도 > 제주시,"5,509","1,838",0,"1,838",33.3653429,126.2613767,자연
제주자연생태공원,체험관광지,농.산.어촌 체험,제주특별자치도 > 서귀포시,753,"1,831",6,"1,837",33.4397523,126.8227233,인문
왕의영당,역사관광지,유적지/사적지,충청남도 > 부여군,"4,680","1,834",0,"1,834",0,0,인문
화순 복조리마을,역사관광지,민속마을,전라남도 > 화순군,924,"1,817",8,"1,824",35.0645029,126.9864799,인문
율곡사,역사관광지,사찰,경상남도 > 산청군,"1,201","1,820",0,"1,820",35.4160064,127.9663503,인문
제주곶자왈도립공원,자연관광지,도립공원,제주특별자치도 > 서귀포시,"1,985","1,817",3,"1,820",33.2864678,126.2705301,자연
용담사(안동),역사관광지,사찰,경상북도 > 안동시,"2,849","1,810",3,"1,813",36.389777,128.924849,인문
매화산(강원),자연관광지,산,강원도 > 원주시,879,"1,803",8,"1,810",37.0111111,127.4461111,자연
여수민속전시관,문화시설,전시관,전라남도 > 여수시,"1,999","1,810",0,"1,810",34.8469165,127.5569268,인문
목계솔밭,자연관광지,자연생태관광지,경상북도 > 청송군,"2,678","1,796",0,"1,796",37.0739833,127.8807381,자연
삼불암,역사관광지,사찰,전라북도 > 김제시,"2,093","1,771",18,"1,789",0,0,인문
홍산 동헌,역사관광지,유적지/사적지,충청남도 > 부여군,"7,119","1,761",27,"1,788",36.2148895,126.7548612,인문
효자열녀마을,체험관광지,전통체험,강원도 > 영월군,623,"1,771",14,"1,785",37.3051689,128.4432228,인문
인제 하추마을,체험관광지,농.산.어촌 체험,강원도 > 인제군,"2,048","1,778",5,"1,783",38.0694675,128.1706991,인문
내동산,자연관광지,산,전라북도 > 진안군,"1,894","1,768",0,"1,768",35.6902778,127.3680556,자연
샤또무주,체험관광지,이색체험,전라북도 > 무주군,"1,201","1,768",0,"1,768",35.900392,127.839523,인문
순담계곡,자연관광지,계곡,강원도 > 철원군,333,"1,747",18,"1,765",38.1750399,127.2979808,자연
대죽마을,자연관광지,어촌,전라남도 > 해남군,"3,896","1,761",0,"1,761",34.3589406,126.5356504,자연
운장산(진안),자연관광지,산,전라북도 > 진안군,931,"1,757",0,"1,757",35.9109643,127.3572838,자연
주천강자연휴양림,자연관광지,자연휴양림,강원도 > 횡성군,"1,155","1,729",12,"1,741",37.4591226,128.2035763,자연
내나로도,자연관광지,섬,전라남도 > 고흥군,"1,880","1,729",0,"1,729",34.4498903,127.4968081,자연
청송 자연휴양림 퇴적층 (청송 국가지질공원),자연관광지,자연휴양림,경상북도 > 청송군,921,"1,719",0,"1,719",36.3178818,129.0537092,자연
안동계명산자연휴양림,자연관광지,자연휴양림,경상북도 > 안동시,"1,365","1,719",0,"1,719",36.4179602,128.9442855,자연
백련사(강진),역사관광지,사찰,전라남도 > 강진군,245,"1,712",2,"1,714",34.5877226,126.7482083,인문
천등산(고흥),자연관광지,산,전라남도 > 고흥군,"2,450","1,708",0,"1,708",34.541848,127.2780763,자연
옥방천,자연관광지,계곡,경상북도 > 봉화군,"1,145","1,694",2,"1,696",0,0,자연
만장굴 (제주도 국가지질공원),자연관광지,동굴,제주특별자치도 > 제주시,599,"1,589",107,"1,696",33.528486,126.771481,자연
단양 관광특구,휴양관광지,관광단지,충청북도 > 단양군,214,"1,691",3,"1,693",36.9845473,128.3655186,인문
송계어촌체험마을,체험관광지,농.산.어촌 체험,전라남도 > 무안군,"1,771","1,684",0,"1,684",0,0,인문
장진영 기념관,문화시설,기념관,전라북도 > 임실군,847,"1,680",1,"1,681",35.6499647,127.183085,인문
사목해수욕장,자연관광지,해수욕장,충청남도 > 태안군,"1,785","1,673",7,"1,680",36.9197962,126.2918874,자연
은포리해안도로,자연관광지,해안절경,충청남도 > 보령시,"5,443","1,680",0,"1,680",36.3755103,126.5439425,자연
법주사,역사관광지,사찰,경상북도 > 군위군,973,"1,673",4,"1,677",36.5423788,127.8336837,인문
위도 치도리마을,자연관광지,어촌,전라북도 > 부안군,679,"1,656",16,"1,672",35.5940397,126.291727,자연
무산사,역사관광지,유적지/사적지,경상남도 > 함안군,"1,670","1,652",12,"1,664",0,0,인문
달하산농장,체험관광지,농.산.어촌 체험,충청남도 > 부여군,"2,972","1,659",4,"1,663",36.321937,126.7356791,인문
백운계곡,자연관광지,계곡,강원도 > 원주시,"3,227","1,645",9,"1,654",38.0727584,127.4094127,자연
유하사(안동),역사관광지,사찰,경상북도 > 안동시,"5,957","1,645",5,"1,650",36.6188499,128.7920719,인문
삼봉산,자연관광지,산,경상남도 > 거창군,"2,443","1,516",120,"1,636",35.8927534,127.872652,자연
수태사(군위),역사관광지,사찰,경상북도 > 군위군,"1,232","1,631",0,"1,631",36.184013,128.7831964,인문
흑성산성,역사관광지,성,충청남도 > 천안시 동남구,"1,509","1,621",5,"1,625",36.7969209,127.2092083,인문
영양 두들마을,역사관광지,민속마을,경상북도 > 영양군,"1,029","1,621",0,"1,621",36.5583358,129.1262919,인문
금강 농바우마을 [농촌전통테마마을],체험관광지,농.산.어촌 체험,충청남도 > 금산군,"1,526","1,617",0,"1,617",36,126.6666667,인문
낭산사,역사관광지,유적지/사적지,충청남도 > 부여군,"2,625","1,617",0,"1,617",38.1246156,128.6280451,인문
한국통나무학교,체험관광지,이색체험,강원도 > 횡성군,753,"1,617",0,"1,617",37.3566523,128.1786602,인문
팔금도,자연관광지,섬,전라남도 > 신안군,987,"1,568",48,"1,616",34.7856614,126.1365391,자연
심밭골농원,체험관광지,관광농원,강원도 > 원주시,"2,272","1,600",12,"1,612",37.2339558,128.0385706,인문
도경리역(삼척),역사관광지,유적지/사적지,강원도 > 삼척시,"1,750","1,610",0,"1,610",37.442566,129.115749,인문
백암산(울진),자연관광지,산,경상북도 > 울진군,"1,950","1,607",0,"1,607",36.7173755,129.2982153,자연
성전암(진주),역사관광지,사찰,경상남도 > 진주시,"1,726","1,603",0,"1,603",35.2075919,128.3500053,인문
신흥사(임실),역사관광지,사찰,전라북도 > 임실군,830,"1,600",0,"1,600",35.7547521,127.259837,인문
각화산,자연관광지,산,경상북도 > 봉화군,991,"1,582",3,"1,585",37.01,128.9002778,자연
임실 진구사지 석등,역사관광지,유적지/사적지,전라북도 > 임실군,"1,033","1,582",0,"1,582",35.6340782,127.2100273,인문
한강발원지마을,체험관광지,농.산.어촌 체험,강원도 > 태백시,"3,322","1,575",0,"1,575",37.2641086,128.9595644,인문
약계정,역사관광지,유적지/사적지,경상북도 > 안동시,"1,180","1,575",0,"1,575",0,0,인문
태권도공원 전망대,휴양관광지,테마공원,전라북도 > 무주군,"1,593","1,575",0,"1,575",0,0,인문
비금 원평/하누넘해수욕장,자연관광지,해수욕장,전라남도 > 신안군,256,"1,565",8,"1,573",34.7508839,125.8953406,자연
거창 거기리 성황단,역사관광지,종교성지,경상남도 > 거창군,"3,490","1,572",0,"1,572",35.7562987,127.940677,인문
괴산 문당리 서낭단,역사관광지,종교성지,충청북도 > 괴산군,648,"1,561",0,"1,561",36.7511113,127.6782451,인문
문경 동로시장,쇼핑,상설시장,경상북도 > 문경시,"2,632","1,554",3,"1,557",36.7736922,128.3146028,쇼핑
심곡사(익산),역사관광지,사찰,전라북도 > 익산시,"2,678","1,547",10,"1,557",36.0376452,127.0365169,인문
동강(정선),자연관광지,강,강원도 > 정선군,861,"1,551",4,"1,555",37.3798391,128.6657024,자연
거창 황금원숭이마을,체험관광지,농.산.어촌 체험,경상남도 > 거창군,"3,707","1,554",0,"1,554",35.7496333,127.8182906,인문
순천 고인돌 공원,휴양관광지,공원,전라남도 > 순천시,546,"1,554",0,"1,554",34.9791842,127.2246538,인문
강릉 대기리마을,체험관광지,농.산.어촌 체험,강원도 > 강릉시,"2,748","1,512",38,"1,550",37.5889268,128.7781553,인문
춘천 솔바우마을,체험관광지,농.산.어촌 체험,강원도 > 춘천시,"2,314","1,537",7,"1,544",37.997495,127.6863323,인문
정토사(정읍),역사관광지,사찰,전라북도 > 정읍시,"3,896","1,533",6,"1,539",35.6583753,126.8885573,인문
영사재,역사관광지,유적지/사적지,광주광역시 > 광산구,"1,470","1,530",0,"1,530",0,0,인문
영천보성리암각화,역사관광지,유적지/사적지,경상북도 > 영천시,"1,092","1,523",3,"1,526",35.9974744,128.8450275,인문
상정바위산,자연관광지,산,강원도 > 정선군,"1,932","1,519",1,"1,520",37.4236111,128.7191667,자연
하의도,자연관광지,섬,전라남도 > 신안군,"4,263","1,516",0,"1,516",34.6109859,126.0246927,자연
유교문화박물관,문화시설,박물관,경상북도 > 안동시,"2,671","1,491",22,"1,513",36.7024513,128.8105955,인문
만덕산,자연관광지,산,전라북도 > 완주군,564,"1,512",0,"1,512",34.5922222,126.7438889,자연
정선 양떼목장,체험관광지,이색체험,강원도 > 정선군,"2,037","1,509",0,"1,509",37.3858955,128.7009558,인문
낭끼오름,자연관광지,산,제주특별자치도 > 서귀포시,599,"1,453",53,"1,506",33.4351649,126.8420459,자연
둔철산,자연관광지,산,경상남도 > 산청군,840,"1,502",0,"1,502",35.3870928,127.9456586,자연
섬진강문화학교,문화시설,전시관,전라남도 > 곡성군,"1,239","1,502",0,"1,502",35.1479443,127.36047,인문
암태 추포해수욕장,자연관광지,해수욕장,전라남도 > 신안군,539,"1,498",3,"1,501",34.8147123,126.0598513,자연
월리사(청주),역사관광지,사찰,충청북도 > 청주시 상당구,844,"1,495",0,"1,495",36.4647896,127.5308078,인문
시산도,자연관광지,섬,전라남도 > 고흥군,970,"1,320",167,"1,487",34.3934879,127.253965,자연
수정사(의성),역사관광지,사찰,경상북도 > 의성군,"1,393","1,481",4,"1,485",36.2666966,128.7325877,인문
청룡사(예천),역사관광지,사찰,경상북도 > 예천군,"3,143","1,470",8,"1,478",36.7308013,128.4012726,인문
쟁강게스트하우스마을 (관광두레 주민사업체),체험관광지,이색체험,강원도 > 춘천시,"3,178","1,477",0,"1,477",0,0,인문
